,id,global_mean,mean_0,mean_1,mean_2,std,std_0,std_1,std_2
648,2701.0,148.099658333,204.2747,106.911675,133.1126,75.9961828639,48.7261032703,70.5730120067,69.9626977127
649,30.0,120.978383333,129.075975,114.847475,119.0117,65.1349666671,66.2346831562,59.6289171554,68.3960800274
650,3840.0,109.129508333,176.770425,140.0647,10.5534,81.9127289819,44.9309522525,48.9145971455,21.6362750593
651,301.0,90.62005,130.854775,61.97045,79.034925,62.0143924531,65.3436981254,47.4986076301,49.3719576809
652,460.0,110.954908333,118.0284,128.2179,86.618425,65.4276091703,66.1333270253,55.3498235733,66.8190588494
653,321.0,110.912375,126.060925,111.2406,95.4356,64.8565835532,65.6575769667,56.5393642663,68.135125322
654,3718.0,99.7117,123.441975,98.427275,77.26585,71.1372172854,72.5672714321,62.0639135172,70.6751789795
655,1161.0,110.467283333,127.860975,108.48645,95.054425,52.3930123803,48.6992612577,52.019127409,51.1219636059
656,763.0,133.9551,172.1217,116.712775,113.030825,79.6661624154,77.4277459255,64.3018442721,81.9664374901
657,4164.0,114.20265,114.84935,125.25175,102.50685,55.7689059092,55.4801906502,51.67856008,57.6410869353
658,4827.0,128.190766667,137.8145,149.524775,97.233025,59.4405503402,52.9404353,44.5382811321,65.6281263968
659,1050.0,120.207666667,153.181725,132.64875,74.792525,70.3304747215,76.4669219403,63.7542153386,40.2831568912
660,930.0,122.287808333,126.12585,135.30075,105.436825,53.9582136907,51.2797885309,48.2867031328,57.4910532946
661,1175.0,107.768333333,109.527575,118.9592,94.818225,62.6073126497,60.9438170746,54.6106618286,69.0399727176
662,2770.0,121.47925,122.8803,118.81935,122.7381,69.9347488933,65.171976124,60.8203713042,81.9480357201
663,3937.0,72.5758166667,80.2733,84.29125,53.1629,26.8363569031,25.9562200081,20.2613196371,22.4267644476
664,1456.0,77.9920166667,88.9506,78.731175,66.294275,40.6589092689,40.2098819899,34.4239924779,43.5903748232
665,874.0,98.9320416667,133.3581,88.853275,74.58475,61.0481717444,59.2182451985,52.5263081396,55.0935437909
666,459.0,94.678925,93.5696,117.6191,72.848075,37.7032019309,34.4793206986,31.9650154887,32.4027821922
667,1368.0,129.770408333,143.693525,115.487075,130.130625,65.1969457056,65.1903915318,45.7268267316,77.5448180868
668,3007.0,85.0768,115.01525,115.5374,24.67775,72.4635702848,73.1468459159,65.6713350804,24.8499005016
669,2375.0,117.837816667,123.3295,128.3966,101.78735,58.295819003,55.425646408,45.1010516334,68.4823804345
670,4865.0,84.901075,94.974025,84.52705,75.20215,33.9672659411,32.9097007021,27.1203875027,38.0406136304
671,3370.0,93.2785583333,95.525125,112.986,71.32455,68.3292626205,68.2686430123,59.1115141406,70.5441483562
672,1344.0,104.113808333,129.1777,116.99635,66.167375,48.5626788044,39.0326199827,39.4368417432,41.9773874915
673,2119.0,135.797608333,162.7165,141.7226,102.953725,46.3216750483,40.0790534787,38.5059371947,38.8535980782
674,2448.0,112.257891667,137.23665,124.643275,74.89375,52.4987820515,42.0897178272,40.3632316877,51.9058412988
675,270.0,93.90985,114.51265,112.7589,54.458,65.5629259285,70.5586124437,59.2471351273,45.5031914925
676,83.0,115.447725,124.178575,126.294025,95.870575,50.9820336065,51.1537074509,45.4331929794,50.3933693473
677,147.0,87.4654,123.7499,86.748425,51.897875,56.3524909491,61.0865656261,45.2494832569,34.140850099
678,4194.0,132.643433333,143.27375,137.985975,116.670575,55.8188169606,47.703936535,42.9948383914,69.4717259334
679,3129.0,120.52635,125.4271,130.013325,106.138625,50.6080967403,54.3695644234,39.9622033607,53.0045701625
680,243.0,101.464858333,104.713025,100.802425,98.879125,57.7447157617,54.3237403936,52.9937669837,65.0097920642
681,188.0,125.635925,163.177,122.794675,90.9361,59.1323744469,56.2017755147,49.6238628751,47.4053047326
682,1429.0,129.943633333,140.61235,146.437125,102.781425,65.9201251981,64.7453351793,62.5786556801,61.6822486617
683,1376.0,90.5445916667,108.61125,82.07765,80.944875,53.0990815512,58.6471714871,41.6603302973,52.8508820762
684,2552.0,98.8812583333,115.361325,96.257075,85.025375,36.8060992511,36.0444221655,28.8451874226,38.2407790338
685,2772.0,118.058908333,141.6214,171.96565,40.589675,77.1760565513,50.8714262827,48.8601230051,58.5713885647
686,2493.0,96.7061583333,129.401325,89.241,71.47615,67.2867176002,76.611211407,46.2987696273,61.7122150079
687,2558.0,89.1912083333,104.004625,95.3171,68.2519,65.3819847591,68.2095374827,48.8138269099,71.3698997925
688,1560.0,136.255375,146.901425,162.771925,99.092775,64.0749644969,60.0146636912,54.2479101606,59.7886525003
689,3176.0,124.11595,113.6892,146.61695,112.0417,53.9680608224,58.340667663,38.518983277,55.5833568715
690,3254.0,121.195216667,178.982,154.045675,30.557975,83.6668356665,62.0156309006,56.2162542224,36.8868260887
691,2863.0,101.84345,126.98105,86.424675,92.124625,62.9589610415,69.0700705146,43.2231879452,65.4864916881
692,1876.0,133.733541667,140.387475,138.5708,122.24235,64.0450741662,68.0552565062,63.1781448553,59.0135346042
693,4367.0,131.53615,162.85695,124.484025,107.267475,61.4639324578,68.1488084026,58.5909237408,40.4548511569
694,4528.0,96.3111333333,95.705625,127.38535,65.842425,59.1450830251,55.2107667793,50.0145544355,55.2306286866
695,4001.0,106.659166667,117.891725,104.259425,97.82635,55.7389459831,53.7432167955,44.7073145433,64.9881927405
696,2301.0,112.129083333,112.72855,147.60065,76.05805,57.3446071643,51.6853738005,46.808046526,49.4280282856
697,3209.0,126.964716667,145.161025,124.823,110.910125,51.7060390259,45.8182032161,33.5567880018,64.8207925552
698,726.0,63.8495583333,93.611175,47.366725,50.570775,61.2473639621,77.8116876833,34.5934890951,51.6583666108
699,2266.0,157.170508333,167.866375,171.789675,131.855475,57.2906734868,47.0858393719,31.5887501873,75.2513514
700,1961.0,111.925441667,134.112575,113.7939,87.86985,69.1459656528,67.8236548106,58.4758913809,72.4540141122
701,3669.0,116.772166667,127.55305,119.94885,102.8146,75.017371157,74.6337623713,72.0658756533,76.1445768052
702,4281.0,68.90705,71.14155,84.29365,51.28595,64.3464024659,62.0583412089,66.1173106658,60.3854157276
703,4044.0,95.9412833333,165.300525,106.622,15.901325,86.3613352086,76.2733214153,67.5646587796,25.7111053486
704,3734.0,66.3167333333,66.486775,68.1758,64.287625,72.5335936882,71.7621141348,71.7893940242,73.9746321171
705,3153.0,91.800275,115.018075,75.207425,85.175325,53.1627756824,54.1409839982,47.3384621621,49.4811796155
706,3205.0,92.8388333333,104.8059,119.999775,53.710825,54.6753519297,50.4441639359,47.1443700239,42.2971459181
707,2845.0,120.1782,166.06945,111.9058,82.55935,65.2147263131,62.3093775181,53.332566752,49.4210792838
708,2667.0,89.8248416667,126.434625,88.51965,54.52025,51.9351287142,46.3577326463,35.835260762,45.4991597718
709,3472.0,105.864033333,109.1596,143.294025,65.138475,51.328222546,39.3826443734,45.2341101858,35.1597177132
710,1715.0,110.912941667,116.2578,116.858425,99.6226,59.0761825599,59.1113714877,56.4617931129,59.97090644
711,3047.0,114.23945,148.654025,106.785275,87.27905,55.9307169365,57.2657574498,40.8838277094,49.6698105603
712,3957.0,103.567758333,110.882775,113.30865,86.51185,68.3714716979,66.2180570789,61.3284068371,73.7473484918
713,4728.0,104.216833333,105.892575,119.052625,87.7053,74.8676141597,75.1624027348,70.8264742565,75.194169667
714,690.0,111.157925,120.996425,110.539375,101.937975,61.3232668027,60.94326593,48.3719691517,71.0317811117
715,4458.0,105.4668,126.215125,116.2017,73.983575,74.2158207376,70.9222154634,64.8424302992,75.8454890235
716,117.0,114.460875,121.12295,100.5388,121.720875,62.3578795013,64.1632315528,46.7599234875,71.2122859079
717,4398.0,56.3098916667,46.00895,54.1091,68.811625,33.4372827169,20.7646025702,27.6944651003,43.4598353639
718,644.0,131.017533333,143.913,118.70675,130.43285,52.7946753241,51.8404695291,42.0551697706,59.8963382927
719,3927.0,79.3036166667,99.49585,106.606575,31.808425,69.7103175069,76.4213270807,66.7522631959,29.5555438796
720,1071.0,123.109183333,152.09405,124.504475,92.729025,51.4057441246,46.8709100039,38.7330579734,49.6537636796
721,3540.0,113.377433333,123.5559,133.543075,83.033325,74.7644548616,71.0274610639,65.2508555081,77.6889796847
722,2924.0,119.110408333,114.764,153.620175,88.94705,71.6202138715,66.2027786728,65.7537862634,67.5451948424
723,1938.0,75.6117833333,117.750175,87.271125,21.81405,67.3031066976,74.3605796943,44.3745215888,35.8434111462
724,554.0,129.180166667,151.315375,162.656025,73.5691,64.9571778685,55.5983386767,48.418778446,50.195221139
725,3161.0,118.90295,135.3674,125.93925,95.4022,70.8979654007,72.4218586978,59.0305171876,74.0078646845
726,975.0,93.203175,114.960925,114.142025,50.506575,68.9076987348,72.3999305811,63.2793694967,47.5809784133
727,1329.0,136.6933,165.4068,169.05625,75.61685,61.1672784402,49.0389198878,33.8044632547,45.5476903484
728,129.0,86.1784416667,89.27375,103.28115,65.980425,66.5399540394,65.5933964736,66.5184076379,62.0117794602
729,2565.0,149.968783333,199.588575,114.963975,135.3538,64.2176382223,53.1354284303,46.3914844255,59.1194851598
730,3244.0,128.578341667,149.999175,144.7291,91.00675,52.4933196948,40.8841359737,45.1520958892,49.2452830679
731,2555.0,114.393541667,118.719525,120.102975,104.358125,58.9526855477,50.9676098986,60.6506436169,63.2300420804
732,3618.0,100.774458333,114.487525,97.170975,90.664875,47.3900056899,45.7081633231,38.8105448628,53.2795116929
733,723.0,92.470625,97.508825,102.281125,77.621925,57.0832599844,54.3332243854,50.4692385888,62.7227162541
734,4721.0,138.873658333,150.169775,145.56415,120.88705,53.9857085667,48.2898188177,53.3410539339,55.4104010299
735,1976.0,131.397,136.643125,131.96205,125.585825,52.8232746145,50.544485013,44.5176308871,61.4224692932
736,3753.0,127.689666667,135.288125,130.46275,117.318125,54.0293265418,49.6087644372,50.085572398,60.1241621271
737,3873.0,89.5257166667,90.359025,112.361075,65.85705,59.959672186,58.1416462275,60.9118510624,51.1119209705
738,3594.0,95.3705083333,85.2576,99.521025,101.3329,60.6890944232,55.0546028252,58.0071435941,67.0716984099
739,1176.0,92.1976083333,115.78405,83.6845,77.124275,51.8988804563,55.2041009853,39.7653286136,50.9480974201
740,3488.0,114.725658333,157.0475,142.876375,44.2531,78.6833359845,72.2034960632,63.2732079308,42.5014798612
741,464.0,139.289458333,174.753975,135.11135,108.00305,73.5986489156,69.2813048138,69.8447124067,65.7120418241
742,1868.0,99.68325,120.1771,88.25625,90.6164,60.1534967349,58.5019216401,45.7925227077,68.5792793126
743,4317.0,47.8267166667,80.731425,53.87295,8.875775,62.1187376955,79.4857584255,50.1137925954,10.506288267
744,3851.0,111.460191667,141.8312,121.7016,70.847775,72.891754897,78.6183576308,62.9120247444,55.8945596865
745,3929.0,98.7495666667,90.965925,135.836325,69.44645,53.4049031751,44.7301365289,40.970597207,50.8152608219
746,1761.0,125.840475,145.90335,148.669075,82.949,68.7948969288,62.4207970854,55.3895334305,66.861907309
747,2570.0,118.429533333,124.307825,116.0072,114.973575,59.6018889615,59.8075456675,59.8951533779,58.655075882
748,3774.0,130.475158333,131.45205,132.49405,127.479375,70.1575776346,53.1346233712,62.2291030355,89.7580228983
749,2055.0,141.511975,160.933025,138.65965,124.94325,67.6834595003,64.452320279,57.0883018829,75.3003365161
750,1931.0,96.8665083333,111.619675,136.586725,42.393125,66.7618192156,58.8750229545,55.8846327605,44.9372893902
751,1137.0,117.014941667,118.0047,119.28365,113.756475,61.9769603838,60.254753986,49.5615656802,73.6186282171
752,4059.0,117.450208333,115.399925,134.2879,102.6628,51.052345073,46.2942705418,45.457321892,55.7056482429
753,4802.0,90.0941083333,101.48385,90.51445,78.284025,40.0915068141,36.3104680385,35.7817773622,44.2020373377
754,1729.0,100.240841667,104.174575,120.9813,75.56665,60.6343812285,63.5622753571,56.7255229179,52.1265782282
755,167.0,116.260341667,109.0875,113.4854,126.208125,52.872200136,36.8335321921,47.9075337169,67.6495336938
756,2295.0,148.682641667,107.7809,154.4315,183.835525,52.4129622201,55.5441877714,35.6363902177,30.7330387852
757,2980.0,101.872541667,99.58985,112.47165,93.556125,73.9590457351,78.9536397323,60.9857392861,79.184399663
758,1590.0,61.6685833333,62.09095,79.36455,43.55025,61.1849252648,61.6325456078,59.284346191,57.2361880713
759,3522.0,94.5996916667,98.53215,121.0082,64.258725,52.0467620982,50.4963827059,44.6499891686,44.1547544028
760,3224.0,88.6834916667,106.975325,107.9332,51.14195,50.8360549296,43.7506733222,36.6888148863,48.7669262943
761,3560.0,111.27225,115.931,108.6328,109.25295,77.7069563377,73.1631023057,74.9378640219,84.3435946963
762,3899.0,96.3187,106.3116,104.77955,77.86495,56.3905841458,58.4714315323,56.5012827447,49.1569502868
763,3371.0,104.26805,120.2418,100.808475,91.753875,39.0953140738,33.779983463,28.5463026183,46.9640090653
764,291.0,108.994558333,143.52485,128.313825,55.145,67.8109220214,60.0706665726,63.6359787296,40.8850904976
765,700.0,88.909375,93.286975,91.2819,82.15925,57.0932050432,57.9663783615,55.1815733048,57.4755486223
766,1862.0,77.0858333333,111.710825,97.7674,21.779275,53.878099131,50.9759203234,30.4482954735,22.3041006426
767,3503.0,124.987458333,128.986475,138.596625,107.379275,62.8694228888,62.2797410245,57.8559177061,64.1901080812
768,3397.0,100.374166667,100.400175,112.450175,88.27215,71.7293777516,72.2804664828,70.1013695834,70.7414559108
769,3681.0,123.580375,150.396875,137.9515,82.39275,61.4295327172,54.2596283182,55.0044593442,52.2406957978
770,2981.0,106.77795,165.3284,64.73595,90.2695,74.6087758051,69.2097637869,51.3882061138,61.6478326444
771,4366.0,133.756991667,153.378375,137.9404,109.9522,70.148043251,71.5022741412,60.3860521796,70.9508683186
772,4461.0,94.0350416667,110.355875,90.64665,81.1026,42.0489777571,36.8765471267,35.9443193534,46.9827300531
773,306.0,98.61595,132.0112,123.89755,39.9391,53.7556014656,35.842762513,32.4792834588,33.6453836535
774,1223.0,135.576708333,153.3019,145.933725,107.4945,42.3248923901,34.524685464,38.8252982297,38.272329688
775,2183.0,106.904758333,99.9785,143.351825,77.38395,41.6269970975,31.8391957774,25.4072704982,35.9348999219
776,3768.0,103.588675,126.935825,103.308425,80.521775,61.6745824475,60.4675826916,57.3421986762,58.2198954469
777,323.0,85.6689833333,85.885325,91.624775,79.49685,69.373261381,69.4139415006,65.7561372132,72.2645821968
778,2622.0,133.304891667,135.019575,147.2223,117.6728,67.6915707412,66.4333586523,60.0576471626,72.6989507501
779,1130.0,124.206858333,132.89145,123.383,116.346125,44.6106487806,40.3330579909,35.6919747422,54.1457784364
780,2747.0,144.199616667,141.892275,144.561025,146.14555,66.0114033319,63.3776409337,52.7181375425,79.1665814293
781,3809.0,97.7982833333,118.699425,111.0064,63.689025,48.9462720104,41.5508294703,40.2708779274,45.4339522774
782,4643.0,130.411491667,131.226325,130.7446,129.26355,50.1470756835,46.2652829019,40.4787088584,61.3440513937
783,4548.0,119.859116667,123.3591,133.466,102.75225,55.4730607462,53.3344302228,51.4654009408,56.9955298242
784,1205.0,132.087833333,136.3176,132.479825,127.466075,40.6695541567,31.0019423624,37.8482072623,50.2894168697
785,409.0,108.716775,109.934575,115.929375,100.286375,70.4290634274,72.1171688613,64.8415166935,73.1496706374
786,2405.0,82.73205,90.49245,97.398125,60.305575,47.2970275965,43.9857362448,34.8358532475,52.768176479
787,2965.0,130.390566667,140.137475,153.134,97.900225,67.7800244001,66.2863604041,54.2144694155,69.1477878891
788,3485.0,88.0313,135.290575,114.139675,14.66365,73.3437670856,61.722650147,59.7107001792,21.5632295512
789,3214.0,117.998441667,116.115725,136.887125,100.992475,59.2433681738,60.4939768301,46.4471509808,63.741203851
790,63.0,115.4417,119.074625,115.977225,111.27325,58.7270365145,56.84910119,45.8756275848,70.5644388799
791,325.0,100.154425,113.270775,100.57585,86.61665,43.9224615421,35.3850110343,31.6536387605,56.3738276399
792,967.0,91.5719,106.3542,99.2483,69.1132,37.4894173564,30.3993066099,24.9351528391,43.4586336159
793,1864.0,110.715666667,163.6257,149.212225,19.309075,81.7440276384,59.1658009285,54.215678872,31.1400818503
794,4410.0,126.333,143.027925,110.003525,125.96755,61.5295041234,61.6696865988,33.9856979121,76.5111488412
795,2766.0,116.6732,124.4106,134.58865,91.02035,50.5170733689,44.5292870776,42.9515481814,52.8141248709
796,141.0,130.428075,150.126075,132.162025,108.996125,51.0036404922,49.3072507862,37.3052271525,55.9542921498
797,3539.0,112.407266667,110.616275,137.961425,88.6441,64.7304741514,63.9870997165,52.3814326548,67.1641919864
798,1485.0,98.9779083333,99.706275,122.178325,75.049125,60.4004028984,43.9686547511,41.793691811,78.4429360219
799,3005.0,76.6695333333,79.00645,99.40735,51.5948,59.0634505577,56.2325987164,53.9819573189,56.9043492447
800,3796.0,112.885883333,116.85675,132.9192,88.8817,56.9493833217,53.1044972619,46.1970878017,61.4990719858
801,1969.0,74.027875,84.940025,73.81825,63.32535,34.5516294548,31.831652926,28.0509093781,39.3404962777
802,3744.0,119.055166667,116.6543,130.711775,109.799425,41.5168083227,37.1623699663,33.972914231,49.0757174646
803,3581.0,83.1108583333,73.688725,92.3139,83.32995,78.5074509336,80.6526294232,77.3494299707,76.3476131454
804,1504.0,123.330508333,143.932025,131.002025,95.057475,74.6163708975,66.7216648054,69.2022887692,78.6093634475
805,3327.0,119.555625,122.554625,127.637575,108.474675,57.5251083371,53.2284756132,38.7441534056,73.4570272925
806,4633.0,115.356841667,120.4593,115.406925,110.2043,38.3080386128,34.8573843469,37.6295181612,41.4597794436
807,186.0,81.6147083333,104.1098,94.801175,45.93315,60.1494988231,57.2296788735,51.1287394096,54.8763777146
808,70.0,110.459658333,122.6865,102.499675,106.1928,51.8749374864,54.9887190044,42.712506364,54.7160573156
809,1055.0,107.144525,116.445625,123.13055,81.8574,59.8019611233,51.0373730061,43.8517577378,72.2463245795
810,3096.0,122.3896,126.0539,140.1263,100.9886,66.2129647061,64.2208489884,62.5773673009,65.77389543
811,3165.0,103.524575,136.89295,93.306675,80.3741,66.4041001199,63.6839480583,55.6933288235,65.7063391096
812,3307.0,77.99315,79.584425,98.906875,55.48815,42.9641280963,39.8660792206,39.7001404624,37.7617850423
813,193.0,75.5789916667,87.758125,89.85305,49.1258,30.4257151707,25.6848704782,24.1677296347,21.943776438
814,3475.0,136.64815,148.931625,132.369675,128.64315,76.7966170148,79.7150804419,66.3251510771,81.8924435347
815,1848.0,108.008241667,125.56805,101.650575,96.8061,45.4152959593,41.9268406775,39.4244565869,49.002497924
816,242.0,102.292608333,97.728625,131.6926,77.4566,49.5955665562,43.2716377158,43.1551741422,46.2854212084
817,2790.0,67.3660166667,77.152375,84.54595,40.399725,61.5329427906,61.0155157059,57.2446712681,56.9294281978
818,3725.0,117.842333333,124.6277,116.98705,111.91225,41.7583256117,39.5841943547,40.7104413179,43.8758042654
819,254.0,133.208958333,166.0285,145.540675,88.0577,70.1817810742,70.0009895484,55.8564610904,59.0638190495
820,2730.0,93.7593583333,92.89215,105.720925,82.665,67.762795962,61.3410842615,66.5715144949,72.8970402348
821,2075.0,136.384525,140.090575,153.70215,115.36085,71.7964707735,69.9527774371,55.3470521833,82.1698395841
822,190.0,92.77095,108.9523,98.429375,70.931175,40.8151767455,36.1130976892,33.9100753775,42.10412436
823,3255.0,126.7555,154.104725,155.219775,70.942,58.5257111853,51.7702647055,38.9383092076,37.4977670802
824,194.0,127.904475,140.89955,123.07015,119.743725,53.2115659418,50.9858809848,41.8730232844,62.3110070383
825,1070.0,105.002075,130.227525,91.603475,93.175225,56.8143190932,55.5184897793,51.1150676702,55.07111331
826,4036.0,98.9030166667,144.861525,96.63015,55.217375,61.7995731719,71.8880869802,34.3980095496,32.8733314878
827,2027.0,102.306058333,121.360825,97.3537,88.20365,45.4113148892,46.7277688352,38.1702232939,44.2676442413
828,529.0,81.3064,100.18845,78.8641,64.86665,52.2543610847,66.2767148899,37.4236112794,42.0197943567
829,4446.0,104.535866667,123.6615,98.39605,91.55005,69.0862482475,65.637822692,68.2734486781,69.11601041
830,1653.0,106.770416667,149.760975,141.6556,28.894675,76.9088607259,71.8120563837,51.0212836828,29.2400492757
831,415.0,134.562708333,149.851425,147.24405,106.59265,62.2923418327,58.0922404497,49.6677021775,67.9892128648
832,1078.0,67.4884666667,60.922975,92.5565,48.985925,43.1089930716,37.3764570572,42.2284460731,37.1625971495
833,4349.0,84.6519333333,87.1773,88.7396,78.0389,37.5658699211,30.7830613278,26.0631232173,50.3972398727
834,2880.0,97.4035583333,102.658425,99.567775,89.984475,65.3097252763,63.2890950442,59.1399019829,72.1505567129
835,1840.0,128.8768,141.5828,156.0057,89.0419,49.125958397,38.7725978516,33.4201491246,46.2127660327
836,1090.0,105.1591,128.377475,71.35395,115.745875,56.5542841335,52.9919964488,42.2021790835,56.6747266909
837,887.0,103.043675,109.750025,126.921075,72.459925,47.9520453248,36.9014137602,30.0030297777,55.550235769
838,2643.0,100.8572,109.454475,126.071475,67.04565,60.5887670405,54.7576430964,47.4880897313,62.5026736714
839,3230.0,112.421433333,150.67735,136.8588,49.72815,73.8705019653,76.424760693,57.4525931752,35.183246689
840,381.0,68.970825,83.59735,79.703675,43.61145,53.829542451,55.9733996911,52.2047259977,43.1541055857
841,3988.0,84.6424333333,109.887525,112.867275,31.1725,69.5683035782,71.4535879041,63.7650959309,32.4754336961
842,4459.0,104.991508333,119.67755,126.8735,68.423475,60.8638334281,59.0805884026,55.6547239482,49.9352780499
843,1656.0,97.9578666667,111.704,100.34595,81.82365,42.3934622489,41.1785555113,39.4964905858,40.9999835448
844,724.0,118.164125,138.23885,131.3089,84.944625,50.6490913507,47.3587367935,40.4241967241,46.2570087512
845,878.0,189.5087,196.112275,194.562,177.851825,81.0340764184,79.1110537114,70.9049984557,90.600558603
846,2419.0,124.881866667,123.791425,145.426525,105.42765,56.5846732297,50.5158987,48.0814122237,62.7698886049
847,1806.0,115.260291667,124.698125,103.545925,117.536825,51.0865625507,46.3636549086,41.5987306404,60.9752904374
848,974.0,125.1843,174.766125,99.207525,101.57925,82.06071086,73.6465445726,61.5712486342,85.4207235947
849,3478.0,100.566575,99.7471,122.80685,79.145775,58.1032874954,60.837431254,46.918660393,57.1950196665
850,2351.0,88.9664833333,127.1543,112.927575,26.817575,78.1850964696,81.9344749877,66.9778189375,35.2776337942
851,1114.0,113.419783333,122.828175,99.928225,117.50295,71.1258030906,72.2203939422,56.1682345579,80.7389094012
852,2870.0,126.348741667,127.01235,150.28385,101.750025,56.3586604192,49.866761951,48.4483650826,59.3003468582
853,4542.0,108.844775,134.80255,115.3006,76.431175,60.3775004744,57.7450271755,46.7205686999,60.4392485321
854,1781.0,149.574183333,181.337575,124.239675,143.1453,61.6726689615,58.5003014361,52.5645073305,59.4403960948
855,1244.0,89.00105,105.7966,91.234425,69.972125,57.4799011154,59.0528816269,39.1381887665,65.1429044331
856,4515.0,113.149108333,131.04065,142.67,65.736675,62.2956330067,47.7352662879,49.2157469719,59.1765421003
857,2002.0,91.407375,96.98615,112.3053,64.930675,85.4514001481,83.7885643043,82.2862925517,83.3391040811
858,4882.0,99.3604416667,93.371475,113.2873,91.42255,70.6677106143,69.4396398416,69.8818761104,70.5946212646
859,2712.0,67.68475,80.45385,90.402875,32.197525,47.3250048505,46.410150508,38.7206258567,33.5748873248
860,1939.0,120.293316667,125.58885,132.005925,103.285175,51.0875162377,47.0869929564,47.4138580997,53.9447805651
861,4473.0,133.440525,134.686675,145.3479,120.287,60.104550405,55.7781462801,51.5608573977,68.9318042053
862,1305.0,127.870883333,136.471575,139.818175,107.3229,71.2637678784,72.4205899038,64.9923946679,71.6092964327
863,676.0,107.679058333,109.263025,141.6342,72.13995,61.6584240374,56.9429556034,52.3446901831,54.811752061
864,1530.0,93.7860083333,85.89515,130.607625,64.85525,50.6545287469,41.3656428268,38.8942086545,47.1028884193
865,1358.0,80.54325,83.83305,72.10595,85.69075,60.4471348599,53.5807323363,50.0848792012,73.984260248
866,4800.0,89.5184666667,104.685525,95.697125,68.17275,44.4033894237,41.3291922311,36.0880117454,46.6977639447
867,3574.0,107.85285,150.635725,80.668025,92.2548,71.3355683621,71.2815875856,49.087682952,70.4481108828
868,3634.0,116.104041667,125.623325,127.90435,94.78445,57.16296689,54.0253365648,48.2740577441,62.2037272854
869,3078.0,113.92825,126.3582,129.998875,85.427675,60.9821679013,57.9173712522,51.290665074,62.8193343573
870,4564.0,124.643708333,139.492825,144.565625,89.872675,52.6097950124,45.2422197568,40.7349695392,52.6381193941
871,1446.0,106.457266667,122.887325,121.167875,75.3166,50.480938388,54.1346305921,39.733107014,40.9830143406
872,825.0,117.3047,143.489125,142.07595,66.349025,67.1403406399,61.0752325557,50.80900099,57.5848735047
873,1221.0,106.919975,109.14255,120.392475,91.2249,77.3207762355,78.4240252059,77.7725734972,72.8273500822
874,531.0,87.130225,105.513775,87.73725,68.13965,58.3482918897,57.7163552232,40.6323308763,67.3234000766
875,1196.0,108.704325,113.682825,127.26025,85.1699,73.7853944533,76.9840225308,59.0191347779,77.4601725662
876,1492.0,101.633558333,110.1609,98.29235,96.447425,72.8386690719,74.1297258945,61.1719775018,81.0457453286
877,4391.0,97.0889083333,100.180425,124.42165,66.66465,45.9381370647,34.0188656751,35.4590610603,47.2656041999
878,4829.0,158.400216667,166.97475,167.48515,140.74075,59.7169038879,55.9918700566,59.6079976134,59.5164476379
879,2583.0,99.4247166667,112.067825,84.711825,101.4945,61.502932172,64.4683548322,46.862790465,67.9333549867
880,2690.0,106.573633333,106.604675,125.31855,87.797675,52.0226776973,46.7630922111,43.8606324156,57.4858733916
881,1143.0,80.3118083333,88.245825,93.243975,59.445625,49.2788208452,44.9765015877,42.519058682,52.8096898624
882,2679.0,72.9325166667,86.281675,100.9464,31.569475,56.869110942,54.2308522356,50.2196104828,39.5653108572
883,4089.0,111.035166667,131.1197,150.242525,51.743275,66.2511705303,59.0563008654,53.2608806407,37.2444743187
884,3063.0,126.848641667,108.240025,125.1921,147.1138,58.5312473441,36.7220950246,47.3640987203,76.9814864078
885,4456.0,110.965558333,107.037875,112.803875,113.054925,61.4083463825,67.7570346199,61.0139972464,54.5532754126
886,276.0,142.930466667,146.367275,143.662175,138.76195,78.9430148807,64.814086309,72.7337713808,95.7873056944
887,3441.0,122.707508333,130.2909,127.88285,109.948775,77.3744916426,78.2970390704,71.0481584974,80.8399124876
888,192.0,99.2646916667,99.700625,122.58985,75.5036,59.9364066879,42.4004345451,40.3239795528,79.0218693593
889,345.0,123.745341667,130.927325,125.69155,114.61715,57.0504108148,57.2676622829,50.3329276776,61.7459867188
890,779.0,66.6606833333,88.054975,75.55715,36.369925,54.0920750283,52.6181138274,50.5362383234,44.7312819009
891,265.0,101.881566667,113.0135,102.098925,90.532275,73.9298978101,70.1085623712,74.3368323165,75.517816496
892,993.0,91.3182416667,102.347775,97.019975,74.586975,52.9729468431,53.5607456777,45.8523540944,54.8918189291
893,1366.0,142.58015,165.770325,132.33315,129.636975,68.822981089,64.1153263611,53.707133242,80.0266576701
894,2635.0,98.8859166667,118.917225,93.245225,84.4953,53.5256054145,55.695511698,38.6853187876,57.9332963667
895,419.0,97.915725,112.617725,92.2819,88.84755,41.5757752711,38.1813336701,36.6363362304,45.3373941576
896,3792.0,80.8209833333,83.3593,86.101475,73.002175,35.6617138731,29.393873571,25.2736656982,47.0856147912
897,667.0,132.973166667,151.966225,117.7913,129.161975,70.3131738247,70.3614971717,59.4968229766,75.7328494717
898,4598.0,87.4426333333,84.97985,108.2128,69.13525,45.8682847118,41.6986689713,39.2461051082,47.5398512559
899,2769.0,145.642341667,163.257775,136.80825,136.861,80.3660430293,72.7128924404,63.4076212449,97.9946673498
